7,8,9,10,11,12
188.64952922749865,158.82904885128735,129.35728965210114,103.11606353504627,87.8903255250259,57.22406445390783
186.04600929455688,160.03765152720464,136.33493823666782,99.89651899290457,79.95648829286533,49.29537728065899
178.36800207416732,157.54922610657437,134.30120568317105,100.8881053892061,75.72372021284295,58.963384089948605
179.7937278249803,156.59141361232946,130.67885257185122,99.63657315799779,78.27863458015781,45.53222080061992
183.99460130097393,156.78345549390633,133.16491634225022,113.13545504036601,77.30103111704301,57.824934268655205
178.47190924621458,162.85940972507288,129.70878430093447,107.40185271182716,77.06931269728021,56.91007642181741
181.0532932022196,155.95120243063013,134.46138574286843,111.09646625200678,92.36578113503181,53.342549272684685
182.00974549732538,160.45152698048767,133.7266159583746,98.71440450932367,81.57726997848496,59.18041314945616
180.72526834838305,157.17480488536853,128.59759980620032,103.76111416434182,79.28398261883694,55.60620048548873
184.30021212955003,155.67054804358898,137.01157613344947,100.76166808168368,81.56870054796067,82.34498957240363
186.1931111707251,160.35176495145046,135.64077115855355,104.56358422685403,76.89512404673225,46.46553904676808
184.6794747333816,161.73080080293244,127.72758113779985,100.15422617193,77.91002253671763,60.52907455240247
187.00758717077375,156.02777565533154,133.52903392824447,104.32053081636033,76.0734477411048,56.3273676157534
178.75746591842176,156.16533790975768,133.11681184049897,98.53422450624728,79.81674967813721,57.46620637703031
179.16136947200638,154.9028300349385,128.03161267884335,100.98369709986811,70.40607384403837,50.508075012341806
178.32055119215516,167.94524025868998,132.0002306848262,109.05137562116765,80.68776190313119,57.066995972033375
182.35829278632372,155.4945934494387,135.46526189897693,100.23566868512667,78.92580511295158,60.113159896571645
180.86846804453538,154.33548237174023,133.35222091683198,107.49555203925073,76.38972714323296,58.703110926774116
181.58180120660825,153.97030306632448,137.62617242962628,103.96771353889217,79.76294611371075,64.8824479628803
182.39686515578745,159.44403115324917,131.85169481133312,102.12453811013886,89.87529296741106,58.292270299580444
181.59499838263358,165.09553173989107,129.97554838902315,103.58687451450257,82.19650709115467,57.66094211191567
