3,6
0.687618961352657,0.7046449275362319
0.6855446859903382,0.6997826086956522
0.6966527777777778,0.7070760869565218
0.6914432367149759,0.6935265700483092
0.6914420289855071,0.7112481884057971
0.6862300724637682,0.6952657004830918
0.6970012077294686,0.6942264492753623
0.6872711352657005,0.6956105072463769
0.6886624396135266,0.7001292270531401
0.692834541062802,0.7004788647342994
0.6976938405797101,0.6949178743961353
0.6917892512077295,0.7011714975845411
0.6883152173913044,0.7053411835748793
0.6893586956521739,0.7063786231884058
0.6942234299516908,0.701867149758454
0.6813683574879228,0.7001274154589371
0.6897047101449274,0.6973502415458939
0.686576690821256,0.6997820048309179
0.6928297101449277,0.6990881642512077
0.6928321256038646,0.6970018115942029
0.6890108695652175,0.7049927536231884
0.687274154589372,0.6935326086956521
0.6956117149758454,0.7004782608695652
0.6956123188405797,0.7036032608695653
0.6963013285024153,0.6952632850241546
0.6851878019323673,0.6997838164251207
0.6921376811594203,0.6987373188405798
0.6904003623188406,0.695266304347826
0.690052536231884,0.7032572463768115
0.689705314009662,0.7018671497584542
0.6924855072463768,0.7126394927536231
0.6900519323671497,0.7084673913043478
0.6903979468599034,0.6973484299516908
0.6945676328502415,0.703256038647343
0.6907481884057971,0.7102095410628019
0.6959571256038648,0.7001280193236715
0.6917886473429953,0.7133339371980676
0.6938743961352658,0.7022143719806764
0.6956062801932368,0.7008182367149759
0.6987385265700483,0.7015175120772947
0.7004740338164251,0.7039553140096618
0.6890096618357489,0.7042971014492754
0.6917886473429952,0.6997838164251208
0.6907457729468599,0.6987409420289854
0.6886630434782609,0.6980428743961353
0.6855356280193237,0.7039504830917875
0.6942210144927536,0.698393115942029
0.690054347826087,0.6931817632850241
0.6956086956521739,0.7004776570048309
0.6876195652173913,0.7004770531400967
0.6997807971014492,0.705338768115942
0.7008254830917874,0.7004758454106281
0.6886624396135266,0.7032536231884057
0.6824094202898552,0.7056865942028987
0.6928309178743961,0.7029100241545894
0.6914426328502415,0.6970000000000001
0.6890084541062802,0.6963061594202898
0.6945688405797101,0.7126388888888888
0.6865791062801934,0.695612922705314
0.688316425120773,0.6952644927536232
0.6876195652173913,0.6976962560386474
0.7025591787439613,0.711592995169082
0.6855374396135266,0.690399154589372
0.698388888888889,0.7008254830917874
0.6862312801932368,0.6966521739130436
0.6855356280193237,0.7004764492753622
0.7070797101449275,0.7025628019323671
0.6855356280193237,0.7181980676328502
0.6862324879227053,0.6976968599033817
0.689705314009662,0.7046449275362319
0.6966539855072463,0.6980452898550725
0.690052536231884,0.7001274154589373
0.6945694444444445,0.7011721014492753
