2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
53.910813789947575,50.47155187215436,47.5869722276155,45.61595209401803,43.483594103713735,41.98405268222521,39.28607903892882,37.77597543125713,35.441131191046836,33.65537981481338,31.117169065571368,30.905863730580585,28.389145517415734,26.943745918224984,23.330570174502466,23.329614612951353,21.397248643996267,19.488704317383043,18.28978289659286,15.981518478164668,16.128726233593632,14.466088306125581,14.287341001872147,13.179417683855203,12.783032848598646,10.599650217504312,8.51169684769088,7.824928304893757,9.923470361179104,7.459128697093233,6.943622569408805,11.003250457163155,9.691501118331109,7.367519632016365
53.98077905079566,50.83128647115079,48.0103133867166,45.22512164819816,43.34831764177781,41.213834596444165,39.157765535566824,37.624425568689105,35.864883331232306,33.19951040071787,31.360166087945952,30.3275646313915,28.37476887472401,25.385938597945163,24.389334692990055,22.73236375644186,20.289623034971893,20.083063863050285,19.65388355482202,17.18190693424293,15.267053680829964,14.866039511796965,14.124646721832173,13.746487844519487,11.697197248467255,10.592342828994258,9.205627907234373,11.51737627207125,9.666192023400603,8.840005513276875,11.280197395131346,7.815914256646918,7.443097776684477,7.112220804450912
53.94653667040002,50.643496508270275,47.71858054760638,45.75792256548042,43.786341114295354,42.091314156254974,40.84901362803625,37.7862964115639,35.17473919971254,33.50089510319833,31.77652412986,30.02097517113698,29.590758238558216,25.64575603335761,26.198970906554614,22.271311851801688,20.53830204224182,19.70464515705742,17.257890507700598,16.760539023062254,15.296650991121336,12.98996988779109,12.360175609478942,11.646887917112076,12.349554452805263,14.13002910403981,10.923086419274012,8.93164579816439,9.5181317049065,8.112001204558963,8.349168735745796,8.63789707664889,7.722866100090282,5.812147992980365
53.85507260609379,50.555982890610515,48.53163735076853,45.795525148247854,43.385154461938804,41.169304903848015,38.96127725072229,37.02956962619412,35.85108148906977,33.10560889630057,31.60004412995657,29.534106474018067,27.515660126562047,26.275403097054266,23.94213597810192,23.15811520714278,19.89279354330153,18.144160863168366,19.46571581675514,15.717967969037534,15.477280843262387,16.270692808759893,13.524002801356378,13.915170551915352,14.70656625245357,11.047887389592393,10.714048277797433,11.46036358812068,7.769187784880399,8.079226501869758,9.807680888799432,8.38968223744238,8.437747553527899,7.2966755064973725
53.89288585415676,50.79272204458118,47.58133373995269,46.156506511542105,43.37086007774873,41.769935537161174,39.509484717053915,37.10085307682649,35.38992477903313,34.2969935577849,32.29835628109321,29.20807201636481,27.72923677561617,27.09855370479546,24.793685525498326,25.18153543313264,22.508460150553237,18.26843340933618,20.265955336242932,17.697320616316137,16.509586563033643,14.518876498957358,15.037121942066026,11.186634573272858,12.738809303521323,10.002896446449464,11.137072632188978,9.044549167416529,12.22020761664454,9.404882701287393,9.41258518386813,8.183605153719386,7.763925939170908,7.386498203982635
53.969900676348786,50.46571610975384,47.73775030256972,45.63957873775359,43.5706831370799,42.012509892529636,39.532918485847794,37.95253742049171,35.41478437657511,34.001941467679835,32.21095514112155,29.33637836499537,28.27058664102584,26.15836048338405,24.156967995961114,21.94000155138706,20.42007817130422,19.508010350003683,18.496565818244974,17.16545347189422,17.203475149516983,15.079059472575754,15.47370815886617,12.152283625731101,12.377245242898367,12.155555161577285,10.344686282134273,10.834750170160701,7.679895368628505,7.490531540157082,7.894222416893429,7.099323086978563,7.841315270768573,7.895048163430391
53.90652453658983,50.757381415015246,47.59226503857372,45.33145329116698,43.46636927378998,41.35445326865922,39.97753464160592,37.58701402514883,35.557917750527416,33.54416429327673,31.131456439879763,30.227493461060817,29.27077560232157,25.308880647154698,24.318278336582427,22.483244599157217,23.02111854165813,20.536708164224944,18.38960458641052,16.50888014346487,15.501046302360162,17.300383001839577,13.968450030516976,11.063605103665438,14.88936120181053,13.784869772828454,7.9585596325739,10.208655929198335,8.428090117989916,8.75799748217865,8.367576790938951,7.7029025747027235,7.633118698448364,7.3769872811026405
53.86565653367465,50.626878227338835,47.784538221256355,45.25141718821983,43.32649008017376,41.24355441287847,39.45031646640073,38.18048003359114,36.32192045031875,34.01433573264939,32.319667236875404,29.428657784236528,27.675884964081867,26.721298551630024,25.03402532897699,21.856538833623375,20.042277448657874,18.941159367630494,18.672925990727382,17.702578847756403,14.520114729966513,12.531453278522303,13.42496267692741,13.710235202466531,12.885692197868323,10.171262456140477,12.013706147928447,10.8381760487173,10.587852504837297,7.587260329989118,7.791362550745946,8.049821253927865,8.1387654351142,8.754702922039007
53.94076893133405,50.72900550098703,47.7528433642679,45.702961184059724,43.68295064334795,41.24073223964941,39.01989746871522,37.43070718116905,36.762570372388595,33.949593664720474,31.466086492132842,30.03780743247311,27.55076791429378,25.382961600383165,24.099142086740336,21.711952508477367,20.398555533019362,19.293281761736555,16.997560779938407,16.661340992855052,16.538015569836425,14.974122707612768,14.40082802131107,12.858040772542008,10.674674694373136,9.941498480944794,12.259716024604954,10.177103170123564,8.348350057934427,10.02995701268208,7.813067397307064,7.2944304414710235,7.435952406387178,6.275099999052054
53.92802894921584,50.504327324440396,47.67339318622239,45.172963663257974,43.308834984832714,41.31265959029247,39.095756869346715,37.475647358223775,35.140840272654124,33.872859159991805,31.526678455194542,29.210304605654766,27.309997215097717,26.805092539768726,25.477733874420213,22.70826157792379,19.43755860421033,19.1738581581483,16.509685334472227,17.360293436403893,14.885404711953829,14.819353188457834,15.239457409353225,10.366404738049381,11.593122074016158,10.385543139420264,8.365046658394263,8.6270977837805,11.142206824693446,9.980255698236403,7.017332559220324,7.750916314154321,7.559406291003088,6.584478949890166
53.916495971607084,50.47863923768096,47.59136719758904,45.620456139686596,43.37713950148175,41.43656820457416,39.28059405405681,37.77211918326628,35.45033125746134,33.65449478228315,31.430045240724173,29.71190439105889,28.35065776164505,26.30371388427817,23.33384882072168,23.26495877424571,21.38951303126241,19.522124823415584,19.453725444401904,15.864305051242095,16.123749911402737,15.13571807388466,13.727587393319613,13.370394536682088,12.549961052908284,10.243329761897181,8.757799743907551,7.704084003501238,9.958837652016033,7.503215933900565,8.108201480378245,10.912211739685231,7.962233437191406,6.950862969708038
